机动车交通事故责任强制保险,220,29,女,104700,2017-07-13,627,新直销
阳光商业机动车辆保险,448,29,女,104700,2017-07-13,1579,新直销
阳光商业机动车辆保险,1389,35,女,103900,2017-07-26,4291,专属卖场
阳光商业机动车辆保险,1472,24,男,103900,2017-07-13,3903,新直销
机动车交通事故责任强制保险,1844,44,男,103900,2017-07-26,896,专属卖场
阳光商业机动车辆保险,2341,44,男,103900,2017-07-26,4124,专属卖场
机动车交通事故责任强制保险,3168,24,男,103900,2017-07-13,717,新直销
机动车交通事故责任强制保险,3172,33,男,103900,2017-07-30,717,新直销
阳光商业机动车辆保险,3396,33,男,103900,2017-07-30,2728,新直销
机动车交通事故责任强制保险,70,49,男,103800,2017-07-19,627,直销
阳光商业机动车辆保险,122,32,男,103800,2017-07-04,945,新直销
机动车交通事故责任强制保险,139,26,男,103800,2017-07-30,986,新直销
阳光商业机动车辆保险,159,24,男,103800,2017-07-07,810,新直销
机动车交通事故责任强制保险,479,36,女,103800,2017-07-03,717,新直销
阳光商业机动车辆保险,513,37,女,103800,2017-07-18,844,新直销
机动车交通事故责任强制保险,525,43,男,103800,2017-07-03,1132,新直销
阳光商业机动车辆保险,786,36,女,103800,2017-07-03,847,新直销
机动车交通事故责任强制保险,1005,26,男,103800,2017-07-04,1132,专属卖场
阳光商业机动车辆保险,1408,49,男,103800,2017-07-19,1569,直销
阳光商业机动车辆保险,1754,43,男,103800,2017-07-03,2536,新直销
机动车交通事故责任强制保险,1771,37,女,103800,2017-07-18,807,新直销
机动车交通事故责任强制保险,2032,42,男,103800,2017-07-20,627,直销
阳光商业机动车辆保险,2144,26,男,103800,2017-07-30,1320,新直销
机动车交通事故责任强制保险,3205,36,男,103800,2017-07-22,627,新直销
阳光商业机动车辆保险,3620,29,男,103800,2017-07-19,1335,新直销
阳光商业机动车辆保险,4463,36,男,103800,2017-07-22,1552,新直销
机动车交通事故责任强制保险,4477,29,男,103800,2017-07-19,627,新直销
阳光商业机动车辆保险,460,47,男,103300,2017-07-24,1716,新直销
机动车交通事故责任强制保险,558,47,男,103300,2017-07-24,896,新直销
机动车交通事故责任强制保险,1069,28,女,103300,2017-07-04,896,新直销
阳光商业机动车辆保险,1356,37,男,103300,2017-07-20,1644,新直销
阳光商业机动车辆保险,1779,28,男,103300,2017-07-21,1910,新直销
机动车交通事故责任强制保险,4235,37,男,103300,2017-07-20,627,新直销
机动车交通事故责任强制保险,4406,28,男,103300,2017-07-21,807,新直销
阳光商业机动车辆保险,268,48,男,103000,2017-07-21,1320,专属卖场
机动车交通事故责任强制保险,587,48,男,103000,2017-07-21,627,专属卖场
阳光商业机动车辆保险,2333,,未说明,103000,2017-07-10,1739,互动
机动车交通事故责任强制保险,2611,33,女,103000,2017-07-24,807,直销
阳光商业机动车辆保险,2699,44,女,103000,2017-07-28,3574,专属卖场
机动车交通事故责任强制保险,2935,44,女,103000,2017-07-28,896,专属卖场
机动车交通事故责任强制保险,1165,48,男,102800,2017-07-27,896,直销
机动车交通事故责任强制保险,1716,32,男,102800,2017-07-26,627,新直销
机动车交通事故责任强制保险,1867,30,女,102800,2017-07-13,717,新直销
机动车交通事故责任强制保险,1879,48,女,102800,2017-07-03,627,直销
阳光商业机动车辆保险,2106,32,男,102800,2017-07-04,945,直销
机动车交通事故责任强制保险,2761,51,女,102800,2017-07-02,807,新直销
阳光商业机动车辆保险,3611,48,男,102800,2017-07-27,993,直销
阳光商业机动车辆保险,4434,32,男,102800,2017-07-05,2973,新直销
机动车交通事故责任强制保险,4446,32,男,102800,2017-07-05,896,新直销
机动车交通事故责任强制保险,1175,48,男,102500,2017-07-28,896,新直销
阳光商业机动车辆保险,2535,48,男,102500,2017-07-28,2490,新直销
机动车交通事故责任强制保险,1726,33,男,102000,2017-07-23,896,专属卖场
阳光商业机动车辆保险,3905,33,男,102000,2017-07-23,3853,专属卖场
机动车交通事故责任强制保险,591,29,女,101900,2017-07-02,627,直销
阳光商业机动车辆保险,1635,29,女,101900,2017-07-02,1203,直销
阳光商业机动车辆保险,571,25,女,101800,2017-07-16,1013,新直销
机动车交通事故责任强制保险,869,40,女,101800,2017-07-16,807,新直销
机动车交通事故责任强制保险,1083,25,女,101800,2017-07-16,807,新直销
机动车交通事故责任强制保险,2043,0,男,101800,2017-07-28,660,互动
阳光商业机动车辆保险,2062,30,男,101800,2017-07-19,1976,新直销
机动车交通事故责任强制保险,2910,37,男,101800,2017-07-29,792,直销
机动车交通事故责任强制保险,3284,27,男,101800,2017-07-09,807,专属卖场
机动车交通事故责任强制保险,3751,20,男,101800,2017-07-29,807,新直销
机动车交通事故责任强制保险,3966,30,男,101800,2017-07-21,943,直销
机动车交通事故责任强制保险,4293,30,男,101800,2017-07-19,717,新直销
阳光商业机动车辆保险,4484,20,男,101800,2017-07-29,2405,新直销
机动车交通事故责任强制保险,316,34,男,101300,2017-07-18,896,新直销
机动车交通事故责任强制保险,759,27,男,101300,2017-07-20,807,新直销
阳光商业机动车辆保险,1118,40,男,101300,2017-07-01,810,新直销
机动车交通事故责任强制保险,1157,27,男,101300,2017-07-30,627,新直销
机动车交通事故责任强制保险,2578,40,男,101300,2017-07-01,627,新直销
机动车交通事故责任强制保险,2856,28,男,101300,2017-07-19,627,新直销
阳光商业机动车辆保险,3044,35,女,101300,2017-07-22,2301,新直销
阳光商业机动车辆保险,3376,30,男,101300,2017-07-27,1320,新直销
机动车交通事故责任强制保险,4068,35,女,101300,2017-07-22,896,新直销
阳光商业机动车辆保险,4197,27,男,101300,2017-07-20,2283,新直销
机动车交通事故责任强制保险,325,37,男,101000,2017-07-28,627,互动
机动车交通事故责任强制保险,1075,28,男,101000,2017-07-26,807,新直销
阳光商业机动车辆保险,2185,37,男,101000,2017-07-28,1853,互动
阳光商业机动车辆保险,2457,27,男,101000,2017-07-16,1845,新直销
机动车交通事故责任强制保险,1188,28,男,100900,2017-07-27,717,专属卖场
阳光商业机动车辆保险,1209,28,男,100900,2017-07-27,1963,专属卖场
机动车交通事故责任强制保险,1229,33,男,100900,2017-07-17,807,专属卖场
机动车交通事故责任强制保险,1274,30,女,100900,2017-07-25,807,新直销
阳光商业机动车辆保险,2114,33,男,100900,2017-07-17,2340,专属卖场
机动车交通事故责任强制保险,3224,41,女,100800,2017-07-17,717,新直销
机动车交通事故责任强制保险,1352,51,男,100000,2017-07-04,1132,专属卖场
阳光商业机动车辆保险,3458,43,男,100000,2017-07-18,2493,直销
阳光商业机动车辆保险,3578,51,男,100000,2017-07-04,3108,专属卖场
阳光商业机动车辆保险,86,33,男,99900,2017-07-26,3955,专属卖场
阳光商业机动车辆保险,182,27,男,99900,2017-07-02,956,新直销
阳光商业机动车辆保险,499,43,男,99900,2017-07-26,835,新直销
阳光商业机动车辆保险,517,,未说明,99900,2017-07-21,759,直销
机动车交通事故责任强制保险,755,26,男,99900,2017-07-01,896,新直销
阳光商业机动车辆保险,1091,58,女,99900,2017-07-22,1156,新直销
机动车交通事故责任强制保险,1267,27,男,99900,2017-07-02,627,新直销
机动车交通事故责任强制保险,1686,43,男,99900,2017-07-26,627,新直销
机动车交通事故责任强制保险,1792,27,男,99900,2017-07-26,627,专属卖场
阳光商业机动车辆保险,2650,26,男,99900,2017-07-01,3168,新直销
机动车交通事故责任强制保险,2715,,未说明,99900,2017-07-21,1009,直销
机动车交通事故责任强制保险,2936,46,男,99900,2017-07-30,1038,专属卖场
机动车交通事故责任强制保险,3854,33,男,99900,2017-07-17,896,专属卖场
机动车交通事故责任强制保险,4033,58,女,99900,2017-07-22,934,新直销
阳光商业机动车辆保险,4437,30,男,99900,2017-07-28,1818,新直销
机动车交通事故责任强制保险,408,53,男,99800,2017-07-22,717,新直销
阳光商业机动车辆保险,745,53,男,99800,2017-07-24,1668,新直销
阳光商业机动车辆保险,826,23,男,99800,2017-07-18,844,直销
机动车交通事故责任强制保险,1390,53,男,99800,2017-07-24,627,新直销
阳光商业机动车辆保险,1557,53,男,99800,2017-07-22,835,新直销
阳光商业机动车辆保险,1720,41,男,99800,2017-07-22,596,直销
机动车交通事故责任强制保险,1827,41,男,99800,2017-07-15,627,直销
机动车交通事故责任强制保险,2711,33,男,99800,2017-07-20,896,新直销
阳光商业机动车辆保险,3984,,未说明,99800,2017-07-04,1142,直销
机动车交通事故责任强制保险,4090,43,男,99800,2017-07-30,627,互动
机动车交通事故责任强制保险,1645,28,男,99300,2017-07-27,627,互动
机动车交通事故责任强制保险,1693,,未说明,99300,2017-07-11,808,直销
阳光商业机动车辆保险,1694,40,男,99300,2017-07-17,1538,专属卖场
阳光商业机动车辆保险,1769,28,男,99300,2017-07-27,715,互动
机动车交通事故责任强制保险,2576,39,女,99300,2017-07-30,627,专属卖场
阳光商业机动车辆保险,2743,39,女,99300,2017-07-30,715,专属卖场
机动车交通事故责任强制保险,3007,40,男,99300,2017-07-17,627,专属卖场
阳光商业机动车辆保险,4196,,未说明,99300,2017-07-11,1666,直销
机动车交通事故责任强制保险,187,27,女,98900,2017-07-01,896,专属卖场
机动车交通事故责任强制保险,1969,27,男,98900,2017-07-15,807,专属卖场
阳光商业机动车辆保险,4306,27,女,98900,2017-07-01,3007,专属卖场
阳光商业机动车辆保险,981,28,男,98800,2017-07-06,2075,新直销
机动车交通事故责任强制保险,1016,34,女,98800,2017-07-15,807,专属卖场
机动车交通事故责任强制保险,1350,45,男,98800,2017-07-21,717,直销
阳光商业机动车辆保险,2478,45,男,98800,2017-07-21,1664,直销
机动车交通事故责任强制保险,2907,28,男,98800,2017-07-06,717,新直销
机动车交通事故责任强制保险,3034,25,男,98800,2017-07-07,717,新直销
阳光商业机动车辆保险,3735,25,男,98800,2017-07-07,2031,新直销
机动车交通事故责任强制保险,2154,34,男,98700,2017-07-23,807,新直销
阳光商业机动车辆保险,2579,47,男,98000,2017-07-03,2582,直销
机动车交通事故责任强制保险,3664,34,男,98000,2017-07-18,1038,直销
机动车交通事故责任强制保险,4360,47,男,98000,2017-07-03,1132,直销
机动车交通事故责任强制保险,3448,61,男,97900,2017-07-29,627,新直销
阳光商业机动车辆保险,3815,47,男,97900,2017-07-24,1397,新直销
机动车交通事故责任强制保险,237,30,男,97800,2017-07-28,717,新直销
阳光商业机动车辆保险,659,36,男,97800,2017-07-20,1192,直销
阳光商业机动车辆保险,999,44,男,97800,2017-07-21,2689,新直销
机动车交通事故责任强制保险,1218,28,男,97800,2017-07-21,896,专属卖场
机动车交通事故责任强制保险,1298,29,男,97800,2017-07-17,807,新直销
阳光商业机动车辆保险,1351,29,男,97800,2017-07-17,2046,新直销
机动车交通事故责任强制保险,1490,36,男,97800,2017-07-01,627,新直销
阳光商业机动车辆保险,1921,28,男,97800,2017-07-21,3224,专属卖场
阳光商业机动车辆保险,2039,28,男,97800,2017-07-04,945,新直销
机动车交通事故责任强制保险,2227,40,男,97800,2017-07-23,717,新直销
机动车交通事故责任强制保险,2965,28,男,97800,2017-07-04,717,新直销
机动车交通事故责任强制保险,4037,36,男,97800,2017-07-20,627,直销
阳光商业机动车辆保险,4322,30,男,97800,2017-07-28,2208,新直销
机动车交通事故责任强制保险,896,0,男,97000,2017-07-16,1745,专属卖场
阳光商业机动车辆保险,301,40,女,96900,2017-07-19,2518,新直销
机动车交通事故责任强制保险,849,48,女,96900,2017-07-05,627,新直销
阳光商业机动车辆保险,988,0,男,96900,2017-07-12,2014,专属卖场
机动车交通事故责任强制保险,1315,42,男,96900,2017-07-02,896,专属卖场
机动车交通事故责任强制保险,1371,28,女,96900,2017-07-19,896,直销
阳光商业机动车辆保险,2323,42,男,96900,2017-07-02,2584,专属卖场
阳光商业机动车辆保险,2499,28,女,96900,2017-07-19,2538,直销
机动车交通事故责任强制保险,2619,40,女,96900,2017-07-19,807,新直销
阳光商业机动车辆保险,2667,42,男,96900,2017-07-25,715,互动
机动车交通事故责任强制保险,3410,42,男,96900,2017-07-25,627,互动
机动车交通事故责任强制保险,3699,25,男,96900,2017-07-21,807,直销
阳光商业机动车辆保险,3962,25,男,96900,2017-07-21,2437,直销
阳光商业机动车辆保险,186,38,女,96800,2017-07-17,1789,新直销
阳光商业机动车辆保险,797,30,女,96800,2017-07-23,1932,新直销
阳光商业机动车辆保险,1187,44,男,96800,2017-07-15,715,新直销
阳光商业机动车辆保险,1310,26,男,96800,2017-07-24,3590,专属卖场
机动车交通事故责任强制保险,1597,31,男,96800,2017-07-26,807,专属卖场
机动车交通事故责任强制保险,2172,44,男,96800,2017-07-15,627,新直销
机动车交通事故责任强制保险,2821,37,男,96800,2017-07-03,807,新直销
机动车交通事故责任强制保险,2901,30,女,96800,2017-07-23,717,新直销
阳光商业机动车辆保险,2969,25,男,96800,2017-07-04,2744,专属卖场
机动车交通事故责任强制保险,3343,30,男,96800,2017-07-14,807,新直销
阳光商业机动车辆保险,3505,30,男,96800,2017-07-14,2703,新直销
机动车交通事故责任强制保险,3690,38,女,96800,2017-07-17,627,新直销
机动车交通事故责任强制保险,4045,25,男,96800,2017-07-26,717,新直销
阳光商业机动车辆保险,4189,25,男,96800,2017-07-26,2219,新直销
机动车交通事故责任强制保险,3155,43,男,96000,2017-07-23,1019,互动
阳光商业机动车辆保险,3678,43,男,96000,2017-07-23,2474,互动
阳光商业机动车辆保险,114,30,男,95900,2017-07-20,1804,新直销
机动车交通事故责任强制保险,548,31,男,95900,2017-07-24,717,新直销
机动车交通事故责任强制保险,585,46,男,95900,2017-07-13,627,新直销
阳光商业机动车辆保险,604,35,男,95900,2017-07-19,715,直销
机动车交通事故责任强制保险,1027,30,男,95900,2017-07-20,717,新直销
机动车交通事故责任强制保险,1098,39,女,95900,2017-07-14,627,新直销
阳光商业机动车辆保险,1169,24,男,95900,2017-07-20,1751,新直销
机动车交通事故责任强制保险,1435,27,女,95900,2017-07-05,627,新直销
阳光商业机动车辆保险,1448,32,男,95900,2017-07-21,2594,新直销
阳光商业机动车辆保险,1644,28,女,95900,2017-07-03,3502,直销
机动车交通事故责任强制保险,1719,36,男,95900,2017-07-19,717,互动
机动车交通事故责任强制保险,1743,27,男,95900,2017-07-09,627,专属卖场
机动车交通事故责任强制保险,1901,47,男,95900,2017-07-21,807,新直销
阳光商业机动车辆保险,1919,27,女,95900,2017-07-05,2121,新直销
机动车交通事故责任强制保险,2108,27,男,95900,2017-07-07,627,新直销
阳光商业机动车辆保险,2195,27,男,95900,2017-07-07,810,新直销
阳光商业机动车辆保险,2722,39,女,95900,2017-07-14,2473,新直销
阳光商业机动车辆保险,3822,31,男,95900,2017-07-24,2068,新直销
阳光商业机动车辆保险,4013,46,男,95900,2017-07-13,1853,新直销
阳光商业机动车辆保险,4083,27,男,95900,2017-07-09,4107,专属卖场
机动车交通事故责任强制保险,4117,58,男,95900,2017-07-01,807,新直销
机动车交通事故责任强制保险,4131,26,女,95900,2017-07-26,807,新直销
阳光商业机动车辆保险,4412,28,男,95900,2017-07-26,1984,新直销
阳光商业机动车辆保险,4473,58,男,95900,2017-07-01,2904,新直销
阳光商业机动车辆保险,2746,,未说明,95850,2017-07-28,3037,专属卖场
机动车交通事故责任强制保险,3780,,未说明,95850,2017-07-28,943,专属卖场
机动车交通事故责任强制保险,466,28,女,95800,2017-07-22,627,直销
机动车交通事故责任强制保险,836,27,男,95800,2017-07-13,717,新直销
阳光商业机动车辆保险,1243,40,男,95800,2017-07-11,3420,直销
机动车交通事故责任强制保险,1402,43,男,95800,2017-07-04,896,新直销
机动车交通事故责任强制保险,2038,41,女,95800,2017-07-13,896,直销
阳光商业机动车辆保险,2105,28,女,95800,2017-07-22,2265,直销
阳光商业机动车辆保险,2613,43,男,95800,2017-07-04,2505,新直销
阳光商业机动车辆保险,2729,41,女,95800,2017-07-13,2605,直销
机动车交通事故责任强制保险,2873,53,女,95800,2017-07-06,627,专属卖场
机动车交通事故责任强制保险,3301,40,男,95800,2017-07-11,896,直销
阳光商业机动车辆保险,4265,53,女,95800,2017-07-06,1858,专属卖场
阳光商业机动车辆保险,1419,31,男,95500,2017-07-13,1695,新直销
阳光商业机动车辆保险,3832,23,男,95500,2017-07-13,2141,新直销
机动车交通事故责任强制保险,4036,31,男,95500,2017-07-13,896,新直销
机动车交通事故责任强制保险,817,21,男,95000,2017-07-13,717,新直销
阳光商业机动车辆保险,1314,37,女,95000,2017-07-05,3668,专属卖场
机动车交通事故责任强制保险,1369,51,男,95000,2017-07-03,717,新直销
阳光商业机动车辆保险,1691,,未说明,95000,2017-07-25,537,直销
阳光商业机动车辆保险,2150,64,男,95000,2017-07-10,1506,直销
机动车交通事故责任强制保险,2366,46,男,95000,2017-07-17,906,直销
阳光商业机动车辆保险,3974,46,男,95000,2017-07-17,888,直销
机动车交通事故责任强制保险,4368,37,女,95000,2017-07-05,896,专属卖场
机动车交通事故责任强制保险,556,27,男,94900,2017-07-10,627,直销
阳光商业机动车辆保险,660,30,男,94900,2017-07-19,3348,专属卖场
阳光商业机动车辆保险,1000,34,男,94900,2017-07-25,2052,新直销
阳光商业机动车辆保险,1384,24,男,94900,2017-07-06,2959,新直销
阳光商业机动车辆保险,1568,23,女,94900,2017-07-01,3689,专属卖场
机动车交通事故责任强制保险,2411,24,男,94900,2017-07-06,896,新直销
机动车交通事故责任强制保险,2477,23,男,94900,2017-07-06,896,专属卖场
阳光商业机动车辆保险,2911,49,男,94900,2017-07-25,2249,直销
机动车交通事故责任强制保险,2407,25,女,94800,2017-07-15,627,互动
阳光商业机动车辆保险,4370,25,女,94800,2017-07-15,1801,互动
机动车交通事故责任强制保险,4414,51,男,94800,2017-07-05,627,新直销
机动车交通事故责任强制保险,1329,48,男,94500,2017-07-13,807,新直销
机动车交通事故责任强制保险,174,43,男,94300,2017-07-20,717,新直销
阳光商业机动车辆保险,620,62,男,94300,2017-07-15,2074,新直销
阳光商业机动车辆保险,2694,,未说明,94300,2017-07-10,2454,直销
机动车交通事故责任强制保险,2912,39,女,94300,2017-07-19,627,新直销
机动车交通事故责任强制保险,3208,31,男,94300,2017-07-27,627,新直销
阳光商业机动车辆保险,4284,43,男,94300,2017-07-20,1621,新直销
机动车交通事故责任强制保险,4319,62,男,94300,2017-07-15,627,新直销
阳光商业机动车辆保险,1326,36,男,94000,2017-07-19,748,新直销
机动车交通事故责任强制保险,2834,30,女,94000,2017-07-09,717,专属卖场
机动车交通事故责任强制保险,3861,36,男,94000,2017-07-19,627,新直销
阳光商业机动车辆保险,66,28,男,93900,2017-07-28,1998,专属卖场
阳光商业机动车辆保险,528,29,女,93900,2017-07-29,1917,专属卖场
机动车交通事故责任强制保险,756,40,女,93900,2017-07-17,896,专属卖场
机动车交通事故责任强制保险,962,32,男,93900,2017-07-01,717,新直销
阳光商业机动车辆保险,974,28,男,93900,2017-07-28,2119,新直销
机动车交通事故责任强制保险,1300,39,男,93900,2017-07-14,627,直销
阳光商业机动车辆保险,1762,53,男,93900,2017-07-04,4149,专属卖场
机动车交通事故责任强制保险,1805,53,男,93900,2017-07-04,896,专属卖场
机动车交通事故责任强制保险,2469,29,女,93900,2017-07-21,717,专属卖场
阳光商业机动车辆保险,2675,40,女,93900,2017-07-17,3595,专属卖场
阳光商业机动车辆保险,2689,26,女,93900,2017-07-21,4095,专属卖场
机动车交通事故责任强制保险,2840,29,男,93900,2017-07-03,717,专属卖场
阳光商业机动车辆保险,2950,29,男,93900,2017-07-03,2490,专属卖场
阳光商业机动车辆保险,3060,29,女,93900,2017-07-21,2097,专属卖场
机动车交通事故责任强制保险,3201,26,女,93900,2017-07-21,896,专属卖场
阳光商业机动车辆保险,3279,46,男,93900,2017-07-16,3536,专属卖场
机动车交通事故责任强制保险,3388,46,男,93900,2017-07-16,896,专属卖场
阳光商业机动车辆保险,3453,34,男,93900,2017-07-26,1866,专属卖场
阳光商业机动车辆保险,3670,38,女,93900,2017-07-15,2195,专属卖场
机动车交通事故责任强制保险,3722,28,男,93900,2017-07-28,717,专属卖场
机动车交通事故责任强制保险,3762,29,女,93900,2017-07-29,717,专属卖场
机动车交通事故责任强制保险,3804,25,男,93900,2017-07-21,807,专属卖场
阳光商业机动车辆保险,4185,32,男,93900,2017-07-01,2113,新直销
机动车交通事故责任强制保险,524,30,男,93800,2017-07-25,807,新直销
机动车交通事故责任强制保险,871,32,男,93800,2017-07-26,896,专属卖场
阳光商业机动车辆保险,965,20,男,93800,2017-07-27,2648,新直销
机动车交通事故责任强制保险,1160,28,男,93800,2017-07-10,717,直销
阳光商业机动车辆保险,1436,43,男,93800,2017-07-25,3445,专属卖场
阳光商业机动车辆保险,1666,28,男,93800,2017-07-10,2204,直销
阳光商业机动车辆保险,2050,52,男,93800,2017-07-05,1897,新直销
机动车交通事故责任强制保险,2692,26,男,93800,2017-07-21,807,互动
阳光商业机动车辆保险,2704,30,男,93800,2017-07-06,1125,新直销
机动车交通事故责任强制保险,2973,34,男,93800,2017-07-24,807,新直销
机动车交通事故责任强制保险,3048,31,男,93800,2017-07-22,896,新直销
机动车交通事故责任强制保险,3319,50,女,93800,2017-07-04,807,新直销
机动车交通事故责任强制保险,3492,52,男,93800,2017-07-05,807,新直销
阳光商业机动车辆保险,3858,32,男,93800,2017-07-26,3329,专属卖场
阳光商业机动车辆保险,4253,31,男,93800,2017-07-17,2442,专属卖场
机动车交通事故责任强制保险,4263,31,男,93800,2017-07-17,807,专属卖场
机动车交通事故责任强制保险,4296,30,男,93800,2017-07-06,717,新直销
机动车交通事故责任强制保险,3154,26,男,93600,2017-07-19,807,新直销
机动车交通事故责任强制保险,275,50,男,93300,2017-07-13,807,专属卖场
机动车交通事故责任强制保险,361,26,男,93300,2017-07-16,717,新直销
阳光商业机动车辆保险,1325,32,女,93300,2017-07-13,2290,新直销
机动车交通事故责任强制保险,1332,38,男,93300,2017-07-10,627,直销
机动车交通事故责任强制保险,2679,46,男,93300,2017-07-12,896,互动
阳光商业机动车辆保险,3325,26,男,93300,2017-07-16,2074,新直销
阳光商业机动车辆保险,3996,50,男,93300,2017-07-13,2075,专属卖场
阳光商业机动车辆保险,4028,26,男,93300,2017-07-11,2286,专属卖场
机动车交通事故责任强制保险,4427,32,女,93300,2017-07-13,896,新直销
机动车交通事故责任强制保险,339,0,男,93000,2017-07-26,1745,互动
阳光商业机动车辆保险,1427,23,女,93000,2017-07-20,3561,专属卖场
阳光商业机动车辆保险,4210,,未说明,93000,2017-07-26,1602,直销
机动车交通事故责任强制保险,3105,42,男,92900,2017-07-05,627,新直销
机动车交通事故责任强制保险,89,27,男,92800,2017-07-07,627,新直销
机动车交通事故责任强制保险,202,30,男,92800,2017-07-09,807,专属卖场
机动车交通事故责任强制保险,657,28,男,92800,2017-07-25,627,新直销
阳光商业机动车辆保险,952,31,男,92800,2017-07-24,745,新直销
机动车交通事故责任强制保险,1089,47,男,92800,2017-07-04,896,新直销
阳光商业机动车辆保险,1123,26,男,92800,2017-07-04,3506,互动
机动车交通事故责任强制保险,1205,26,男,92800,2017-07-04,807,互动
机动车交通事故责任强制保险,1221,30,男,92800,2017-07-25,627,新直销
机动车交通事故责任强制保险,1362,27,男,92800,2017-07-22,717,新直销
阳光商业机动车辆保险,1418,27,男,92800,2017-07-22,1991,新直销
机动车交通事故责任强制保险,1928,31,男,92800,2017-07-05,627,新直销
阳光商业机动车辆保险,2090,30,男,92800,2017-07-09,2899,专属卖场
阳光商业机动车辆保险,2131,50,男,92800,2017-07-29,1696,新直销
机动车交通事故责任强制保险,2164,38,男,92800,2017-07-24,627,新直销
机动车交通事故责任强制保险,2414,31,男,92800,2017-07-24,830,新直销
阳光商业机动车辆保险,2771,30,男,92800,2017-07-25,2578,新直销
机动车交通事故责任强制保险,2904,50,男,92800,2017-07-29,627,新直销
阳光商业机动车辆保险,2917,42,女,92800,2017-07-10,2325,直销
阳光商业机动车辆保险,3053,21,男,92800,2017-07-26,2594,互动
阳光商业机动车辆保险,3109,30,男,92800,2017-07-20,2284,互动
机动车交通事故责任强制保险,3719,42,女,92800,2017-07-10,627,直销
阳光商业机动车辆保险,3753,30,男,92800,2017-07-13,2111,新直销
机动车交通事故责任强制保险,3798,30,男,92800,2017-07-20,807,互动
阳光商业机动车辆保险,3826,28,男,92800,2017-07-25,1547,新直销
机动车交通事故责任强制保险,4234,44,女,92800,2017-07-23,627,新直销
机动车交通事故责任强制保险,1585,47,男,92200,2017-07-17,792,专属卖场
阳光商业机动车辆保险,4244,47,男,92200,2017-07-17,1448,专属卖场
阳光商业机动车辆保险,97,,未说明,92000,2017-07-25,2701,专属卖场
阳光商业机动车辆保险,205,,未说明,92000,2017-07-25,2701,专属卖场
机动车交通事故责任强制保险,295,,未说明,92000,2017-07-25,2063,专属卖场
机动车交通事故责任强制保险,1498,25,男,92000,2017-07-17,717,专属卖场
机动车交通事故责任强制保险,2749,,未说明,92000,2017-07-26,1132,专属卖场
阳光商业机动车辆保险,3040,30,女,92000,2017-07-21,994,新直销
阳光商业机动车辆保险,3210,25,男,92000,2017-07-17,835,专属卖场
阳光商业机动车辆保险,563,22,男,91900,2017-07-04,3565,专属卖场
机动车交通事故责任强制保险,982,23,女,91900,2017-07-03,807,专属卖场
机动车交通事故责任强制保险,2398,29,女,91900,2017-07-14,986,新直销
机动车交通事故责任强制保险,2919,22,男,91900,2017-07-04,896,专属卖场
机动车交通事故责任强制保险,3936,27,男,91900,2017-07-13,807,新直销
机动车交通事故责任强制保险,441,30,男,91800,2017-07-05,807,专属卖场
机动车交通事故责任强制保险,732,46,男,91800,2017-07-25,627,直销
阳光商业机动车辆保险,958,42,女,91800,2017-07-05,1629,直销
机动车交通事故责任强制保险,1214,50,男,91800,2017-07-07,627,新直销
机动车交通事故责任强制保险,1368,39,男,91800,2017-07-18,627,新直销
阳光商业机动车辆保险,1608,51,男,91800,2017-07-07,1350,新直销
阳光商业机动车辆保险,2645,46,男,91800,2017-07-25,1013,直销
机动车交通事故责任强制保险,2666,36,男,91800,2017-07-23,717,新直销
机动车交通事故责任强制保险,2668,0,男,91800,2017-07-24,627,直销
阳光商业机动车辆保险,2670,44,男,91800,2017-07-22,715,新直销
机动车交通事故责任强制保险,2809,60,男,91800,2017-07-29,660,直销
机动车交通事故责任强制保险,2937,31,男,91800,2017-07-07,807,直销
机动车交通事故责任强制保险,2960,42,女,91800,2017-07-05,627,直销
阳光商业机动车辆保险,3557,65,男,91800,2017-07-14,1013,新直销
阳光商业机动车辆保险,3875,0,男,91800,2017-07-24,904,直销
阳光商业机动车辆保险,4111,35,男,91800,2017-07-15,1653,新直销
阳光商业机动车辆保险,4285,60,男,91800,2017-07-29,738,直销
机动车交通事故责任强制保险,529,64,男,91300,2017-07-05,896,专属卖场
阳光商业机动车辆保险,1507,30,男,91000,2017-07-12,1367,专属卖场
机动车交通事故责任强制保险,2072,30,男,91000,2017-07-12,896,专属卖场
机动车交通事故责任强制保险,2546,44,女,91000,2017-07-06,896,直销
机动车交通事故责任强制保险,2807,31,女,91000,2017-07-26,896,直销
阳光商业机动车辆保险,2870,44,女,91000,2017-07-06,3226,直销
阳光商业机动车辆保险,247,35,男,90900,2017-07-15,2813,新直销
机动车交通事故责任强制保险,1054,35,男,90900,2017-07-15,896,新直销
阳光商业机动车辆保险,1609,24,男,90900,2017-07-19,2877,专属卖场
机动车交通事故责任强制保险,2520,40,男,90900,2017-07-30,807,新直销
机动车交通事故责任强制保险,2710,29,男,90900,2017-07-20,807,互动
机动车交通事故责任强制保险,3665,24,男,90900,2017-07-19,807,专属卖场
阳光商业机动车辆保险,3869,21,男,90900,2017-07-26,2515,专属卖场
阳光商业机动车辆保险,239,33,男,90800,2017-07-06,1495,直销
机动车交通事故责任强制保险,260,43,男,90800,2017-07-14,717,新直销
机动车交通事故责任强制保险,968,37,女,90800,2017-07-04,627,新直销
机动车交通事故责任强制保险,1112,31,男,90800,2017-07-28,896,新直销
